# Effective degrees of freedom for the energy density and for the entropy density in the Standard Model.
# Data points are spaced over the interval in log(T).
#
# Note that the frequency column is such that a GW of present day frequency f
# was horizon sized at corresponding temperature T.
#
# K. Saikawa and S. Shirai (2020).
#
# Columns:
# 1. T [GeV]   2. f [Hz]     3. g_*s       4. g_*rho
#
3.5222400e-04 6.2164807e-12 9.4005800e+00 9.3305300e+00
3.6983500e-04 6.5429839e-12 9.5088200e+00 9.4472500e+00
3.8832700e-04 6.8851921e-12 9.6095300e+00 9.5555800e+00
4.0774300e-04 7.2438797e-12 9.7030200e+00 9.6559000e+00
4.2813000e-04 7.6198931e-12 9.7896300e+00 9.7486100e+00
4.4953700e-04 8.0141074e-12 9.8697300e+00 9.8341100e+00
4.7201400e-04 8.4274405e-12 9.9436800e+00 9.9128500e+00
4.9561400e-04 8.8608583e-12 1.0011800e+01 9.9852300e+00
5.2039500e-04 9.3153856e-12 1.0074600e+01 1.0051700e+01
5.4641500e-04 9.7920863e-12 1.0132300e+01 1.0112600e+01
5.7373600e-04 1.0292142e-11 1.0185200e+01 1.0168400e+01
6.0242200e-04 1.0816624e-11 1.0233800e+01 1.0219400e+01
6.3254400e-04 1.1366885e-11 1.0278300e+01 1.0266000e+01
6.6417100e-04 1.1944218e-11 1.0319000e+01 1.0308600e+01
6.9737900e-04 1.2549956e-11 1.0356300e+01 1.0347500e+01
7.3224800e-04 1.3185562e-11 1.0390300e+01 1.0382900e+01
7.6886100e-04 1.3852495e-11 1.0421400e+01 1.0415100e+01
8.0730400e-04 1.4552426e-11 1.0449800e+01 1.0444500e+01
8.4766900e-04 1.5287015e-11 1.0475700e+01 1.0471300e+01
8.9005200e-04 1.6057922e-11 1.0499300e+01 1.0495600e+01
9.3455500e-04 1.6867062e-11 1.0520800e+01 1.0517700e+01
9.8128300e-04 1.7716339e-11 1.0540400e+01 1.0537800e+01
1.0303500e-03 1.8607884e-11 1.0558200e+01 1.0556100e+01
1.0818600e-03 1.9543508e-11 1.0574400e+01 1.0572700e+01
1.1359600e-03 2.0525887e-11 1.0589200e+01 1.0587800e+01
1.1927600e-03 2.1557067e-11 1.0602600e+01 1.0601500e+01
1.2523900e-03 2.2639258e-11 1.0614900e+01 1.0613900e+01
1.3150100e-03 2.3775595e-11 1.0626000e+01 1.0625200e+01
1.3807600e-03 2.4968554e-11 1.0636100e+01 1.0635500e+01
1.4498000e-03 2.6221002e-11 1.0645200e+01 1.0644800e+01
1.5222900e-03 2.7535672e-11 1.0653600e+01 1.0653200e+01
1.5984100e-03 2.8916218e-11 1.0661100e+01 1.0660900e+01
1.6783300e-03 3.0365294e-11 1.0668000e+01 1.0667800e+01
1.7622400e-03 3.1886578e-11 1.0674300e+01 1.0674100e+01
1.8503500e-03 3.3483954e-11 1.0679900e+01 1.0679800e+01
1.9428700e-03 3.5161049e-11 1.0685100e+01 1.0685000e+01
2.0400200e-03 3.6922040e-11 1.0689700e+01 1.0689700e+01
2.1420200e-03 3.8770723e-11 1.0694000e+01 1.0694000e+01
2.2491200e-03 4.0711651e-11 1.0697800e+01 1.0697800e+01
2.3615700e-03 4.2749455e-11 1.0701300e+01 1.0701300e+01
2.4796500e-03 4.4889192e-11 1.0704500e+01 1.0704500e+01
2.6036300e-03 4.7135734e-11 1.0707400e+01 1.0707400e+01
2.7338200e-03 4.9494677e-11 1.0710000e+01 1.0710000e+01
2.8705100e-03 5.1971333e-11 1.0712400e+01 1.0712400e+01
3.0140300e-03 5.4571582e-11 1.0714500e+01 1.0714500e+01
3.1647300e-03 5.7301917e-11 1.0716500e+01 1.0716500e+01
3.3229700e-03 6.0168947e-11 1.0718200e+01 1.0718300e+01
3.4891200e-03 6.3178993e-11 1.0719800e+01 1.0719900e+01
3.6635800e-03 6.6339252e-11 1.0721300e+01 1.0721300e+01
3.8467500e-03 6.9657459e-11 1.0722600e+01 1.0722600e+01
4.0390900e-03 7.3141741e-11 1.0723800e+01 1.0723800e+01
4.2410500e-03 7.6800240e-11 1.0724900e+01 1.0724900e+01
4.4531000e-03 8.0641460e-11 1.0725900e+01 1.0725900e+01
4.6757500e-03 8.4674626e-11 1.0726800e+01 1.0726800e+01
4.9095400e-03 8.8909507e-11 1.0727600e+01 1.0727600e+01
5.1550200e-03 9.3356052e-11 1.0728300e+01 1.0728300e+01
5.4127700e-03 9.8024902e-11 1.0729000e+01 1.0729000e+01
5.6834100e-03 1.0292713e-10 1.0729600e+01 1.0729600e+01
5.9675800e-03 1.0807449e-10 1.0730200e+01 1.0730200e+01
6.2659600e-03 1.1347911e-10 1.0730700e+01 1.0730700e+01
6.5792600e-03 1.1915403e-10 1.0731200e+01 1.0731200e+01
6.9082200e-03 1.2511265e-10 1.0731700e+01 1.0731700e+01
7.2536300e-03 1.3136989e-10 1.0732200e+01 1.0732300e+01
7.6163100e-03 1.3794007e-10 1.0732700e+01 1.0732900e+01
7.9971300e-03 1.4483896e-10 1.0733500e+01 1.0733700e+01
8.3969800e-03 1.5208433e-10 1.0734400e+01 1.0734800e+01
8.8168300e-03 1.5969327e-10 1.0735700e+01 1.0736300e+01
9.2576700e-03 1.6768572e-10 1.0737500e+01 1.0738500e+01
9.7205600e-03 1.7608132e-10 1.0740100e+01 1.0741600e+01
1.0206600e-02 1.8490912e-10 1.0744700e+01 1.0747400e+01
1.0716900e-02 1.9417840e-10 1.0749800e+01 1.0753500e+01
1.1252800e-02 2.0392432e-10 1.0756700e+01 1.0761900e+01
1.1815400e-02 2.1417015e-10 1.0766200e+01 1.0773300e+01
1.2406200e-02 2.2494972e-10 1.0778700e+01 1.0788400e+01
1.3026500e-02 2.3629170e-10 1.0795100e+01 1.0808000e+01
1.3677800e-02 2.4823328e-10 1.0816200e+01 1.0833200e+01
1.4361700e-02 2.6081097e-10 1.0842700e+01 1.0864700e+01
1.5079800e-02 2.7406594e-10 1.0875600e+01 1.0903700e+01
1.5833800e-02 2.8803977e-10 1.0915800e+01 1.0951100e+01
1.6625500e-02 3.0277797e-10 1.0964100e+01 1.1007800e+01
1.7456700e-02 3.1832509e-10 1.1021400e+01 1.1074600e+01
1.8329600e-02 3.3473859e-10 1.1088300e+01 1.1152400e+01
1.9246000e-02 3.5206169e-10 1.1165500e+01 1.1241600e+01
2.0208300e-02 3.7035127e-10 1.1253500e+01 1.1342600e+01
2.1218800e-02 3.8966616e-10 1.1352400e+01 1.1455700e+01
2.2279700e-02 4.1005355e-10 1.1462500e+01 1.1580700e+01
2.3393700e-02 4.3157753e-10 1.1583600e+01 1.1717500e+01
2.4563400e-02 4.5429050e-10 1.1715300e+01 1.1865300e+01
2.5791500e-02 4.7825261e-10 1.1857300e+01 1.2023700e+01
2.7081100e-02 5.0352286e-10 1.2008900e+01 1.2191600e+01
2.8435200e-02 5.3016030e-10 1.2169200e+01 1.2367900e+01
2.9856900e-02 5.5822742e-10 1.2337300e+01 1.2551600e+01
3.1349800e-02 5.8778650e-10 1.2512000e+01 1.2741100e+01
3.2917300e-02 6.1890306e-10 1.2692300e+01 1.2935300e+01
3.4563100e-02 6.5164022e-10 1.2876900e+01 1.3132600e+01
3.6291300e-02 6.8607444e-10 1.3064800e+01 1.3331900e+01
3.8105800e-02 7.2227489e-10 1.3254700e+01 1.3531800e+01
4.0011100e-02 7.6032793e-10 1.3445500e+01 1.3731300e+01
4.2011700e-02 8.0030583e-10 1.3636500e+01 1.3929200e+01
4.4112300e-02 8.4230790e-10 1.3826600e+01 1.4124900e+01
4.6317900e-02 8.8642736e-10 1.4015300e+01 1.4317800e+01
4.8633800e-02 9.3276641e-10 1.4202200e+01 1.4507500e+01
5.1065500e-02 9.8144389e-10 1.4386900e+01 1.4694000e+01
5.3618700e-02 1.0325778e-09 1.4569700e+01 1.4877600e+01
5.6299700e-02 1.0863069e-09 1.4750700e+01 1.5058700e+01
5.9114700e-02 1.1427761e-09 1.4930500e+01 1.5238200e+01
6.2070400e-02 1.2021533e-09 1.5109900e+01 1.5417400e+01
6.5173900e-02 1.2646111e-09 1.5290300e+01 1.5597800e+01
6.8432600e-02 1.3303546e-09 1.5473200e+01 1.5781500e+01
7.1854200e-02 1.3996043e-09 1.5660500e+01 1.5970900e+01
7.5447000e-02 1.4726086e-09 1.5854900e+01 1.6169100e+01
7.9219300e-02 1.5496427e-09 1.6059500e+01 1.6379800e+01
8.3180300e-02 1.6310436e-09 1.6278100e+01 1.6607800e+01
8.7339300e-02 1.7171708e-09 1.6515500e+01 1.6858600e+01
9.1706200e-02 1.8084598e-09 1.6777900e+01 1.7139500e+01
9.6291600e-02 1.9054320e-09 1.7072600e+01 1.7459400e+01
1.0110600e-01 2.0086694e-09 1.7409300e+01 1.7829400e+01
1.0616100e-01 2.1189019e-09 1.7800000e+01 1.8263800e+01
1.1147000e-01 2.2370337e-09 1.8259900e+01 1.8780800e+01
1.1704300e-01 2.3640237e-09 1.8808100e+01 1.9402700e+01
1.2289500e-01 2.5123295e-09 1.9764700e+01 2.0544600e+01
1.2904000e-01 2.6662282e-09 2.0733000e+01 2.1667400e+01
1.3549200e-01 2.8365998e-09 2.1982700e+01 2.3130000e+01
1.4226600e-01 3.0215643e-09 2.3474000e+01 2.4869800e+01
1.4938000e-01 3.2234318e-09 2.5276900e+01 2.6970400e+01
1.5684900e-01 3.4389532e-09 2.7308700e+01 2.9316300e+01
1.6469100e-01 3.6663142e-09 2.9509400e+01 3.1825800e+01
1.7292600e-01 3.9131125e-09 3.2087700e+01 3.4772500e+01
1.8157200e-01 4.1562996e-09 3.4341200e+01 3.7228800e+01
1.9065100e-01 4.4024955e-09 3.6387200e+01 3.9376600e+01
2.0018300e-01 4.6505432e-09 3.8134900e+01 4.1120100e+01
2.1019200e-01 4.9030440e-09 3.9622800e+01 4.2528700e+01
2.2070200e-01 5.1715355e-09 4.1163200e+01 4.4020200e+01
2.3173700e-01 5.4543828e-09 4.2697300e+01 4.5511400e+01
2.4332400e-01 5.7498079e-09 4.4155200e+01 4.6911300e+01
2.5549000e-01 6.0626746e-09 4.5646200e+01 4.8365600e+01
2.6826500e-01 6.3928735e-09 4.7158700e+01 4.9849200e+01
2.8167800e-01 6.7310311e-09 4.8419200e+01 5.1013900e+01
2.9576200e-01 7.0850442e-09 4.9607300e+01 5.2101500e+01
3.1055000e-01 7.4571213e-09 5.0757600e+01 5.3157700e+01
3.2607700e-01 7.8479670e-09 5.1869100e+01 5.4179200e+01
3.4238100e-01 8.2567325e-09 5.2900500e+01 5.5113300e+01
3.5950000e-01 8.6859100e-09 5.3889000e+01 5.6008300e+01
3.7747500e-01 9.1379935e-09 5.4864200e+01 5.6903300e+01
3.9634900e-01 9.6112557e-09 5.5774200e+01 5.7727100e+01
4.1616700e-01 1.0109524e-08 5.6671000e+01 5.8549000e+01
4.3697500e-01 1.0633763e-08 5.7551800e+01 5.9363500e+01
4.5882400e-01 1.1186029e-08 5.8431400e+01 6.0188000e+01
4.8176500e-01 1.1764672e-08 5.9260600e+01 6.0956400e+01
5.0585300e-01 1.2371123e-08 6.0040500e+01 6.1671600e+01
5.3114600e-01 1.3009003e-08 6.0806300e+01 6.2380000e+01
5.5770300e-01 1.3677271e-08 6.1521100e+01 6.3032100e+01
5.8558800e-01 1.4378722e-08 6.2203200e+01 6.3652800e+01
6.1486800e-01 1.5115666e-08 6.2862700e+01 6.4254800e+01
